Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
Login Ui Page,117,194,187,215,227,245,162,670,0.000%,.38947,0.31,0.10
Send OTP ,117,452,447,472,531,559,402,561,0.000%,.38914,0.30,0.13
OpenLogin,117,1361,1288,1661,1885,2133,957,3428,0.000%,.38795,2.59,0.18
Product Listing Page (PLP),117,18,17,22,23,41,14,46,0.000%,.38949,14.43,0.22
Get Product List for Compare,117,180,178,201,203,208,159,219,0.000%,.38928,0.32,0.14
To Add Product To Compare,117,539,544,590,596,639,162,640,0.000%,.38883,0.31,0.17
Get Compare List after adding Product,117,613,600,673,755,901,510,997,0.000%,.38876,0.51,0.14
To Remove Product from Compare List ,117,491,529,589,609,644,164,804,0.000%,.38924,0.31,0.16
Product Description Page (PDP),117,887,904,1022,1038,1072,728,1130,0.000%,.38815,35.06,0.11
Get Product details with seller,116,833,828,917,926,982,732,997,0.000%,.38640,1.91,0.12
Add Product to WishList,116,1874,1592,3102,3303,3466,1233,3600,0.000%,.38553,0.28,0.12
Add To Cart,115,1849,1266,3061,3300,3747,731,4364,0.000%,.38688,0.38,0.33
Buy Now ,115,1828,1235,3061,3242,3545,759,4282,0.000%,.38715,0.38,0.23
Instabuy pop-up,115,422,181,1259,1278,1388,153,1508,0.000%,.38805,0.56,0.12
Exchange Pop-up,115,273,267,300,310,331,233,658,0.000%,.38794,1.39,0.10
Remove Exchange,113,189,188,210,215,226,165,230,0.000%,.38339,0.30,0.14
Deactivate Exchange,113,192,192,210,217,225,169,230,0.000%,.38338,0.31,0.14
Notify Me (if product is out of stock) ,113,180,178,201,209,218,160,266,0.000%,.38337,0.30,0.18
Place Order,113,804,577,1660,1774,1897,477,1930,0.000%,.38147,0.38,0.14
TOTAL,2197,694,518,1522,2482,3267,14,4364,0.000%,7.17378,59.26,2.88
