Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
Login Ui Page,298,12354,13700,17854,18997,22088,703,22410,0.000%,.33890,0.26,0.09
OpenLogin ,298,15872,16949,21545,23569,25175,2397,26197,0.000%,.33101,0.57,0.12
TriggerOTP ,297,31994,34684,39942,41826,44488,4195,45029,0.000%,.32461,1.17,0.17
Product Listing Page (PLP),289,30,31,39,45,90,14,178,0.000%,.32422,10.63,0.18
Get Product List for Compare,289,14243,14568,18476,19544,21150,1517,22235,0.000%,.31840,0.25,0.10
To Add Product To Compare,283,18986,19628,23613,24680,27109,6433,27449,0.000%,.31172,0.25,0.12
Get Compare List after adding Product,273,16985,16579,22203,23125,24717,4121,27048,0.000%,.30333,0.30,0.09
To Remove Product from Compare List ,263,19359,19253,22728,23740,25732,7121,28541,0.000%,.29588,0.24,0.10
Product Description Page (PDP),256,17807,18122,21756,22814,24359,7895,24393,0.000%,.28944,3.13,0.08
Get Product details with seller,246,16601,16514,19946,20665,21898,8340,24413,0.000%,.28138,1.12,0.08
Add Product to WishList,236,23029,22960,25744,26965,30440,16520,32165,0.000%,.27317,0.19,0.08
Notify Me (if product is out of stock),229,16802,16892,18982,19683,20558,12403,21051,0.000%,.27108,0.21,0.12
Add To Cart,218,32166,26803,47647,49553,52423,13606,55476,0.000%,.26143,0.25,0.15
Buy Now ,210,33100,26301,47848,49314,51398,15317,52282,0.000%,.26731,0.27,0.15
Instabuy pop-up,206,21335,21427,24878,26838,27582,12681,29559,1.942%,.26299,0.45,0.08
Exchange Pop-up,202,18327,18105,21876,22572,22772,14126,23149,0.000%,.27519,0.98,0.07
Remove Exchange,202,16946,17152,18900,19461,21124,12883,21414,0.000%,.27521,0.21,0.10
Deactivate Exchange,200,16576,16101,20588,21829,23176,11981,23476,0.000%,.28224,0.22,0.10
Place Order,199,22801,19848,23650,24821,100840,13632,109188,0.000%,.28282,7.04,0.10
TOTAL,4694,18833,18018,27582,40603,47836,14,109188,0.085%,5.10804,25.09,1.91
