Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
Login Ui Page,85,535,549,619,655,695,207,751,0.000%,.27401,0.21,0.07
OpenLogin ,85,2117,2070,2298,3263,3578,1243,3738,0.000%,.27284,0.47,0.10
TriggerOTP ,84,2236,2047,3199,3382,3576,590,3654,0.000%,.27360,0.98,0.15
Product Listing Page (PLP),84,18,18,21,26,29,15,37,0.000%,.27420,8.99,0.15
Get Product List for Compare,84,645,641,763,803,838,158,876,0.000%,.27362,0.22,0.08
To Add Product To Compare,84,2165,2210,2447,2518,2624,586,2668,0.000%,.27209,0.22,0.10
Get Compare List after adding Product,83,2090,2121,2467,2568,2955,579,2992,0.000%,.27220,0.32,0.08
To Remove Product from Compare List ,83,2187,2229,2483,2514,2628,1131,2636,0.000%,.27068,0.21,0.10
Product Description Page (PDP),82,956,964,1064,1146,1295,508,1393,0.000%,.26794,2.89,0.07
Get Product details with seller,81,965,962,1133,1192,1324,738,1375,0.000%,.27133,1.08,0.08
Add Product to WishList,81,3519,3484,3848,3928,4204,2897,4291,0.000%,.26820,0.19,0.08
Notify Me (if product is out of stock),81,609,609,691,709,720,375,721,0.000%,.27056,0.21,0.12
Add To Cart,81,4925,5614,7367,7929,9031,1511,9034,0.000%,.26718,0.27,0.15
Buy Now ,79,5110,5929,7499,8218,8758,1306,9030,0.000%,.26781,0.27,0.15
Instabuy pop-up,78,2745,2736,4011,4164,5362,591,6013,0.000%,.27183,0.50,0.08
Exchange Pop-up,76,1084,1090,1234,1278,1319,791,1348,0.000%,.27096,0.97,0.07
Remove Exchange,76,752,765,869,910,942,454,954,0.000%,.27111,0.21,0.10
Deactivate Exchange,76,756,760,856,881,983,556,991,0.000%,.27085,0.21,0.10
Place Order,76,3818,2357,11235,11962,12606,1761,12681,0.000%,.26748,21.91,0.10
TOTAL,1539,1950,1630,3848,6153,8659,15,12681,0.000%,4.90082,37.61,1.83
