Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
Login Ui Page,417,95,58,210,289,425,38,761,0.000%,.46422,0.46,0.12
OpenLogin ,417,11419,12226,13921,16885,19525,1420,20913,0.000%,.45723,0.76,0.24
TriggerOTP,412,11766,12634,15419,15785,16735,1002,16939,13.107%,.45438,1.56,0.32
Product Listing Page (PLP),411,23,21,29,33,78,16,118,0.000%,.46367,14.88,0.24
Get Product List for Compare,411,9570,10324,11978,12414,12966,833,13279,0.000%,.45735,0.37,0.14
To Add Product To Compare,410,12127,12950,14385,14793,15353,2822,15715,9.512%,.45264,0.38,0.17
Get Compare List after adding Product,409,12322,13032,14663,14911,15191,3195,15283,0.000%,.45477,0.61,0.14
To Remove Product from Compare List ,407,12603,13025,14613,14991,15494,3534,16137,57.248%,.45110,0.37,0.16
Get Compare List after removing Product,401,10094,10475,12009,12394,12947,1664,13261,0.000%,.44672,0.36,0.14
Product Description Page (PDP),397,10450,10802,12242,12668,13439,2419,13998,0.000%,.44575,7.30,0.12
Get Product details with seller,396,11025,11412,12640,13051,13375,2337,13776,0.000%,.45028,2.37,0.13
Add Product to WishList,395,14677,15436,17003,17237,17868,1836,18632,13.671%,.44302,0.32,0.13
Notify Me (if product is out of stock),389,10345,10644,12084,12708,13175,3719,13549,0.000%,.43907,0.34,0.20
Add To Cart,384,21042,24228,30654,32258,36378,6369,37098,0.260%,.43306,0.42,0.25
Buy Now ,371,20926,24779,30423,32087,35031,6468,35798,0.000%,.42191,0.41,0.24
Instabuy pop-up,354,13188,13886,16229,16660,17556,5975,17968,10.452%,.40739,0.89,0.13
Exchange Pop-up,347,11687,11586,13108,13497,13923,8051,14385,0.000%,.40244,1.46,0.10
Remove Exchange,342,10728,10696,12304,12724,13200,7129,13463,0.000%,.40295,0.32,0.15
Deactivate Exchange,329,10699,10663,11878,12472,13082,7839,13506,0.000%,.39826,0.32,0.15
Place Order,326,15860,13459,19551,42398,45714,7533,46763,0.000%,.39353,15.74,0.14
TOTAL,7725,11397,11509,15899,25613,31353,16,46763,5.411%,8.41905,46.97,3.31
