Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
Login Ui Page,36,191,163,270,374,394,107,394,0.000%,.12253,0.09,0.03
TriggerOTP,36,484,447,576,651,712,362,712,0.000%,.12238,0.09,0.04
OpenLogin ,36,3616,2267,7122,8613,9424,1409,9424,0.000%,.12127,13.12,0.05
Product Listing Page (PLP),36,14,14,19,21,38,10,38,0.000%,.12192,3.56,0.07
Get Product List for Compare,36,166,151,254,292,346,102,346,0.000%,.12188,0.10,0.04
To Add Product To Compare,36,527,488,705,737,960,327,960,0.000%,.12176,0.10,0.05
Get Compare List after adding Product,36,469,458,586,758,986,290,986,0.000%,.12178,0.14,0.04
To Remove Product from Compare List ,35,595,540,814,913,1205,318,1205,0.000%,.12117,0.10,0.04
Product Description Page (PDP),35,930,839,1377,1461,1967,504,1967,0.000%,.12106,3.85,0.03
Get Product details with seller,35,907,879,1167,1793,1912,549,1912,0.000%,.12117,0.76,0.03
Add Product to WishList,35,1135,952,1527,1906,2599,651,2599,0.000%,.12117,0.08,0.04
Add To Cart,35,4893,3931,9007,9725,10281,1696,10281,0.000%,.11872,0.12,0.10
Buy Now ,34,4586,3483,8762,9536,11389,1530,11389,0.000%,.11980,0.13,0.07
Instabuy pop-up,33,1684,1567,3087,3264,3480,136,3480,0.000%,.12122,0.43,0.04
Exchange Pop-up,33,272,253,424,439,575,159,575,0.000%,.12179,0.44,0.03
Remove Exchange,33,224,189,305,426,796,122,796,0.000%,.12185,0.09,0.04
Deactivate Exchange,33,236,223,314,350,478,122,478,0.000%,.12181,0.09,0.04
Notify Me (if product is out of stock),33,180,152,308,313,463,99,463,0.000%,.12181,0.09,0.06
Place Order,33,4654,3192,12778,13347,15505,126,15505,0.000%,.11807,0.13,0.04
TOTAL,659,1348,483,3382,6851,11156,10,15505,0.000%,2.10358,22.04,0.81
