Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
Login Ui Page,160,1917,1961,2494,2732,2903,408,3081,0.000%,.26194,0.20,0.07
OpenLogin ,159,5351,5545,6314,6501,6790,1208,7421,0.000%,.25930,0.45,0.09
TriggerOTP ,158,8836,7871,11939,12322,12970,1887,14010,0.000%,.25788,0.92,0.14
Product Listing Page (PLP),154,20,17,24,28,101,15,139,0.000%,.26060,8.54,0.14
Get Product List for Compare,154,2484,2473,2897,3036,3295,1111,3373,0.000%,.25965,0.21,0.08
To Add Product To Compare,154,7564,7548,8163,8262,8448,5704,8648,0.000%,.25680,0.20,0.10
Get Compare List after adding Product,154,7463,7537,8481,8602,8972,2292,9146,0.000%,.25636,0.31,0.08
To Remove Product from Compare List ,153,7587,7533,8166,8246,8546,6650,8807,0.000%,.25717,0.21,0.09
Get Compare List after removing Product,152,2786,2524,3287,3451,7032,2021,7121,0.000%,.25941,0.21,0.08
Product Description Page (PDP),151,3307,3204,3760,4074,4361,2784,4503,0.000%,.25831,2.79,0.07
Get Product details with seller,149,3292,3178,3812,3920,4252,2790,4393,0.000%,.25621,1.02,0.07
Add Product to WishList,147,11610,11632,12314,12583,12874,10517,12948,0.000%,.25811,0.18,0.07
Notify Me (if product is out of stock),147,2393,2265,3012,3204,3474,1887,3842,0.000%,.26290,0.20,0.12
Add To Cart,147,13953,15855,19244,19583,20605,2296,21132,0.000%,.25895,0.26,0.15
Buy Now ,144,13998,16950,18735,18886,19734,2752,19841,0.000%,.26089,0.27,0.15
Instabuy pop-up,142,9158,9996,12119,12537,13599,2145,13694,7.042%,.26027,0.53,0.08
Exchange Pop-up,138,3963,3874,4446,4750,5453,3314,5845,0.000%,.25580,0.92,0.06
Remove Exchange,137,2860,2804,3231,3541,4065,2271,4158,0.000%,.25602,0.20,0.09
Deactivate Exchange,136,2822,2766,3231,3493,3682,2204,3792,0.000%,.25514,0.20,0.09
Place Order,133,11567,7587,24857,41327,42234,2108,43363,0.752%,.24933,18.17,0.09
TOTAL,2969,6101,4184,12123,16967,19360,15,43363,0.370%,4.81945,32.65,1.79
