Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
Login Ui Page,85,549,563,642,689,707,198,708,0.000%,.27606,0.21,0.07
OpenLogin ,85,2054,2064,2288,2320,2694,987,3939,0.000%,.27429,0.47,0.10
TriggerOTP ,85,2145,2032,3215,3499,3614,615,3704,0.000%,.27370,0.98,0.15
Product Listing Page (PLP),82,20,17,25,27,31,15,166,0.000%,.26961,8.84,0.15
Get Product List for Compare,82,689,704,809,826,969,151,1171,0.000%,.26900,0.21,0.08
To Add Product To Compare,82,2282,2341,2629,2709,2762,593,2764,0.000%,.26701,0.21,0.10
Get Compare List after adding Product,82,2161,2259,2648,2708,2843,624,3004,0.000%,.26564,0.33,0.08
To Remove Product from Compare List ,81,2228,2285,2555,2612,2631,1044,2706,0.000%,.26283,0.21,0.09
Get Compare List after removing Product,80,690,697,799,817,882,392,1023,0.000%,.26176,0.21,0.08
Product Description Page (PDP),80,991,1001,1146,1202,1278,463,1496,0.000%,.26177,2.83,0.07
Get Product details with seller,79,996,1003,1104,1119,1317,707,1488,0.000%,.25925,1.03,0.07
Add Product to WishList,78,3578,3591,3989,4059,4186,2712,4319,0.000%,.25610,0.18,0.07
Notify Me (if product is out of stock),76,633,654,712,734,824,228,895,0.000%,.26414,0.20,0.12
Add To Cart,76,5234,5945,7289,7483,7902,763,8078,0.000%,.26327,0.27,0.15
Buy Now ,76,5280,5934,7261,7605,7931,754,7987,0.000%,.26576,0.27,0.15
Instabuy pop-up,76,3044,3396,3965,4069,4325,656,4683,0.000%,.26909,0.61,0.08
Exchange Pop-up,76,1083,1084,1249,1308,1367,738,1394,0.000%,.27077,0.97,0.07
Remove Exchange,76,755,758,864,886,939,478,960,0.000%,.27123,0.21,0.10
Deactivate Exchange,76,782,798,892,904,937,497,970,0.000%,.27117,0.21,0.10
Place Order,75,2931,2378,4685,4989,5368,768,6503,0.000%,.27239,0.24,0.10
TOTAL,1588,1887,1202,3939,5922,7289,15,8078,0.000%,5.09159,18.08,1.89
