Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
Login Ui Page,344,5567,5815,7310,7622,8408,479,9278,0.000%,.26531,0.20,0.07
OpenLogin ,342,8931,9275,10501,10849,11483,1304,12179,0.000%,.26401,0.45,0.09
TriggerOTP ,337,15307,15617,19534,20353,21952,1839,24190,0.000%,.25958,0.93,0.14
Product Listing Page (PLP),336,18,17,22,25,36,14,108,0.000%,.26425,8.66,0.15
Get Product List for Compare,336,6040,6239,7417,7955,9208,632,9693,0.000%,.26282,0.21,0.08
To Add Product To Compare,336,10642,11033,12255,12483,13189,2165,14871,0.000%,.26054,0.21,0.10
Get Compare List after adding Product,334,10551,10944,12558,12952,13942,2252,14956,0.000%,.25846,0.32,0.08
To Remove Product from Compare List ,326,10679,10915,12246,12862,14120,2464,15045,0.000%,.25265,0.20,0.09
Get Compare List after removing Product,321,6397,6483,7646,8263,9073,660,9279,0.000%,.25422,0.20,0.08
Product Description Page (PDP),321,6852,7042,8101,8525,9647,951,10106,0.000%,.25309,2.73,0.07
Get Product details with seller,321,7004,7131,8617,8945,10120,917,10584,0.000%,.25183,1.00,0.07
Add Product to WishList,320,14658,14779,16285,17003,18822,5962,19281,0.000%,.24945,0.17,0.07
Notify Me (if product is out of stock),317,6310,6414,7536,7992,8979,1387,9779,0.000%,.24884,0.19,0.11
Add To Cart,315,20199,23368,27082,27655,28628,7691,29587,0.000%,.24651,0.25,0.14
Buy Now ,307,20090,23365,26006,26637,28152,7449,28841,0.000%,.24212,0.25,0.14
Instabuy pop-up,304,13085,13487,15922,16608,17546,4898,19194,2.632%,.24361,0.53,0.07
Exchange Pop-up,302,7878,7951,9046,9370,10254,5031,11287,0.000%,.24378,0.87,0.06
Remove Exchange,300,6681,6669,7679,8166,8857,4044,9573,0.000%,.24396,0.19,0.09
Deactivate Exchange,298,6666,6564,7763,8144,8684,4875,9590,0.000%,.24239,0.19,0.09
Place Order,297,13005,11072,17022,18972,61589,4869,64437,0.000%,.24208,7.46,0.09
TOTAL,6414,9772,8190,16438,23394,26697,14,64437,0.125%,4.92302,24.36,1.82
